path_in_repo,lang,model,filename,split
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000078.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_45_f000078,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000111.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_45_f000111,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000124.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_45_f000124,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000132.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_45_f000132,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000139.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_45_f000139,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_46_f000034.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_46_f000034,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_46_f000124.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_46_f000124,valid
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_46_f000148.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_46_f000148,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_46_f000188.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_46_f000188,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_47_f000186.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_47_f000186,valid
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_47_f000207.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_47_f000207,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_48_f000108.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_48_f000108,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000026.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000026,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000028.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000028,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000079.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000079,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000083.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000083,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000084.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000084,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_49_f000149.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_49_f000149,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_50_f000202.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_50_f000202,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_51_f000038.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_51_f000038,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_51_f000051.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_51_f000051,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_51_f000176.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_51_f000176,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_51_f000180.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_51_f000180,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_51_f000181.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_51_f000181,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_52_f000016.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_52_f000016,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_53_f000019.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_53_f000019,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_53_f000062.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_53_f000062,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_53_f000114.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_53_f000114,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000039.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000039,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000101.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000101,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000111.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000111,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000120.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000120,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000148.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000148,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000164.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000164,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000182.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_54_f000182,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_55_f000021.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_55_f000021,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_55_f000091.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_55_f000091,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_55_f000103.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_55_f000103,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_55_f000139.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_55_f000139,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000001.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000001,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000031.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000031,valid
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000043.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000043,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000089.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000089,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000119.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000119,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000121.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000121,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000150.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000150,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_56_f000168.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_56_f000168,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000018.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_57_f000018,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000030.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_57_f000030,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000054.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_57_f000054,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000057.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_57_f000057,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000083.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_57_f000083,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_58_f000014.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_58_f000014,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_58_f000104.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_58_f000104,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_58_f000203.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_58_f000203,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_59_f000008.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_59_f000008,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_59_f000053.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_59_f000053,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_60_f000157.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_60_f000157,valid
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_60_f000165.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_60_f000165,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_60_f000236.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_60_f000236,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_60_f000242.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_60_f000242,train
fake/ko/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_60_f000307.wav,ko,tts_models_multilingual_multi-dataset_bark,wives_and_daughters_60_f000307,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_01_f000017.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_01_f000017,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_02_f000101.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_02_f000101,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_03_f000027.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_03_f000027,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_03_f000096.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_03_f000096,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_03_f000109.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_03_f000109,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_03_f000126.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_03_f000126,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_03_f000129.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_03_f000129,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_04_f000053.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_04_f000053,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_05_f000025.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_05_f000025,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_06_f000024.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_06_f000024,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_07_f000009.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_07_f000009,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_08_f000040.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_08_f000040,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_09_f000012.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_09_f000012,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_09_f000059.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_09_f000059,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_10_f000015.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_10_f000015,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_11_f000009.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_11_f000009,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_11_f000060.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_11_f000060,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_11_f000080.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_11_f000080,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_12_f000087.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_12_f000087,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_12_f000089.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_12_f000089,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_12_f000133.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_12_f000133,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_13_f000043.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_13_f000043,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_14_f000060.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_14_f000060,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_14_f000081.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_14_f000081,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_15_f000047.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_15_f000047,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_15_f000126.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_15_f000126,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_16_f000045.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_16_f000045,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_16_f000107.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_16_f000107,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/dorothy_and_wizard_oz_17_f000086.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,dorothy_and_wizard_oz_17_f000086,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_01_f000092.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_01_f000092,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_02_f000011.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_02_f000011,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_02_f000053.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_02_f000053,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_03_f000031.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_03_f000031,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_04_f000034.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_04_f000034,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_05_f000019.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_05_f000019,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_05_f000070.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_05_f000070,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_07_f000036.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_07_f000036,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_08_f000015.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_08_f000015,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_08_f000040.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_08_f000040,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_09_f000006.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_09_f000006,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_10_f000004.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_10_f000004,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_10_f000007.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_10_f000007,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_10_f000104.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_10_f000104,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_11_f000023.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_11_f000023,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_11_f000026.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_11_f000026,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_11_f000078.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_11_f000078,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_11_f000079.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_11_f000079,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_12_f000002.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_12_f000002,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_12_f000095.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_12_f000095,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_13_f000051.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_13_f000051,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_14_f000075.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_14_f000075,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_15_f000050.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_15_f000050,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_17_f000075.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_17_f000075,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_17_f000092.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_17_f000092,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_20_f000038.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_20_f000038,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_22_f000006.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_22_f000006,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_22_f000010.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_22_f000010,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_24_f000001.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_24_f000001,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_24_f000082.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_24_f000082,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_25_f000002.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_25_f000002,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_25_f000030.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_25_f000030,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_25_f000031.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_25_f000031,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_26_f000003.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_26_f000003,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_26_f000010.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_26_f000010,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_27_f000011.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_27_f000011,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_28_f000051.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_28_f000051,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/emerald_city_of_oz_30_f000006.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,emerald_city_of_oz_30_f000006,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_02_f000024.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_02_f000024,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_02_f000042.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_02_f000042,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_02_f000070.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_02_f000070,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_04_f000066.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_04_f000066,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_05_f000058.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_05_f000058,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_05_f000059.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_05_f000059,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_06_f000001.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_06_f000001,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_06_f000038.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_06_f000038,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_07_f000075.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_07_f000075,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_07_f000080.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_07_f000080,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_07_f000086.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_07_f000086,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_07_f000091.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_07_f000091,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_08_f000025.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_08_f000025,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_08_f000059.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_08_f000059,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_08_f000067.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_08_f000067,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_08_f000099.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_08_f000099,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_09_f000009.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_09_f000009,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_09_f000015.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_09_f000015,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_10_f000061.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_10_f000061,valid
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_10_f000092.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_10_f000092,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_11_f000013.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_11_f000013,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_11_f000018.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_11_f000018,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_11_f000024.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_11_f000024,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_11_f000025.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_11_f000025,train
fake/ko/tts_models_multilingual_multi-dataset_xtts_v2/hunters_space_11_f000101.wav,ko,tts_models_multilingual_multi-dataset_xtts_v2,hunters_space_11_f000101,train
